metric_formula_name,business_meaning,implementation_path,line,code_snippet,inputs,outputs,edge_case_behavior,fallback_behavior,precision_behavior,duplicate_implementations,status
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,928,"return (pd.DataFrame(), {}, 'No disbursement date column found (expected origination_date/fechadesembolso).')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,938,principal_work = principal_series.loc[work.index].fillna(0.0),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,939,outstanding_work = outstanding_series.loc[work.index].fillna(0.0),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,942,"work = work.assign(_temporal_principal=principal_work, _temporal_outstanding=outstanding_work, _temporal_disbursement_date=disb_work.dt.strftime('%Y-%m-%d').fillna('NA'))",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,943,work['_temporal_key'] = key_parts[0].fillna('NA'),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,945,work['_temporal_key'] = work['_temporal_key'] + '|' + part.fillna('NA'),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,947,"metadata = {'raw_rows': len(work), 'dedup_rows': len(dedup), 'principal_sum': dedup['_temporal_principal'].sum(), 'outstanding_sum': dedup['_temporal_outstanding'].sum(), 'disbursement_col': disb_col, 'payment_col': pay_col, 'principal_col': principal_col, 'outstanding_col': outstanding_col, 'key_la",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,951,def _render_regional_distribution(df: pd.DataFrame) -> None:,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,953,"regional_summary = df.groupby('region').agg({'principal_amount': 'sum', 'loan_id': 'count', 'risk_score': 'mean'}).round(2)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,959,"def _render_delinquency_tab(df: pd.DataFrame, metrics: dict[str, Any]) -> None:",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,965,"st.metric('DPD 60+', f""{metrics['delinquency_rate_60']:.1f}%"")",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,967,"st.metric('DPD 90+', f""{metrics['delinquency_rate_90']:.1f}%"")",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,970,"def _render_risk_tab(df: pd.DataFrame, metrics: dict[str, Any]) -> None:",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,974,"st.metric('Average Risk Score', f""{metrics['avg_risk_score']:.4f}"")",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,979,def _render_vintage_tab(df: pd.DataFrame) -> None:,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,983,status_pct = (status_counts / len(df) * 100).round(1),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,990,def render_temporal_active_set(df: pd.DataFrame) -> None:,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,996,st.warning('Temporal filter unavailable: missing disbursement dates (origination_date/fechadesembolso/fecha_de_desembolso).'),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1004,"key_choice = st.selectbox('Dedup key', options=['operational_stable', 'loan_legacy'], format_func=lambda x: 'Operational stable (codcliente + numerodesembolso + monto + fechacobro)' if x == 'operational_stable' else 'Legacy (loan_id + monto + fechacobro)', key='temporal_active_key_choice')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1005,"dedup_df, metadata, error = _calculate_temporal_active_set(df, cutoff=pd.Timestamp(cutoff_date), key_strategy=key_choice)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1019,export_csv = dedup_df.to_csv(index=False).encode('utf-8'),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1020,"st.download_button(label='📥 Export temporal active set (CSV)', data=export_csv, file_name=f'temporal_active_set_{cutoff_date}_{key_choice}.csv', mime='text/csv')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1022,"def render_visualization_tabs(df: pd.DataFrame, metrics: dict[str, Any]):",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1040,def render_loan_table(df: pd.DataFrame):,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1041,st.subheader('📋 Loan Portfolio - Detailed View'),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1068,csv = filtered_df.to_csv(index=False).encode('utf-8'),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1069,"st.download_button(label='📥 Export CSV', data=csv, file_name=f""loan_export_{datetime.now().strftime('%Y%m%d_%H%M%S')}.csv"", mime='text/csv')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1071,"def _safe_cache_data_decorator(*decorator_args: Any, **decorator_kwargs: Any):",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1075,"decorated = cache_data(*decorator_args, **decorator_kwargs)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1086,def _fetch_nsm_data(api_url: str) -> dict | None:,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1088,base_url = f'{parsed.scheme}://{parsed.netloc}' if parsed.netloc else '',inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1093,log_base_url = f'{parsed.scheme}://{host_port}',inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1107,def render_nsm_section() -> None:,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1112,"nsm_url = f""{API_BASE_SAFE.rstrip('/')}/analytics/nsm""",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1135,"chart_df = pd.DataFrame.from_dict(chart_data, orient='index')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1140,"st.markdown('<p class=""main-header"">📊 Loans Analytics Dashboard</p>', unsafe_allow_html=True)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1154,st.markdown('---'),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/03_Collections_Operations.py,1156,st.markdown('---'),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/04_Treasury_Liquidity.py,8,"st.markdown(f""\n    <style>\n    .main {{\n        background-color: {ANALYTICS_THEME['colors']['background']};\n        color: {ANALYTICS_THEME['colors']['white']};\n    }}\n    </style>\n    "", unsafe_allow_html=True)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/04_Treasury_Liquidity.py,15,df = pd.DataFrame([e.to_dict() for e in events]),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/04_Treasury_Liquidity.py,33,output_path = ROOT_DIR / 'exports' / 'usage_metrics.json',inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/04_Treasury_Liquidity.py,38,output_path = ROOT_DIR / 'exports' / 'usage_metrics.csv',inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/04_Treasury_Liquidity.py,43,output_path = ROOT_DIR / 'exports' / 'usage_metrics.parquet',inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/05_Sales_Growth.py,4,"agents: win-rate, segment risk, spread adequacy, and associated",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/05_Sales_Growth.py,5,alerts / recommendations.,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/05_Sales_Growth.py,20,"def _filter_by_agent(items: list[dict], agents: set[str]) -> list[dict]:",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/05_Sales_Growth.py,31,def _severity_icon(severity: str) -> str:,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/05_Sales_Growth.py,35,def main() -> None:,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/05_Sales_Growth.py,54,# ── Collect agent-specific items ────────────────────────────────,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/05_Sales_Growth.py,55,"all_alerts = state.get(""critical_alerts"", []) + state.get(""ranked_alerts"", [])",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/05_Sales_Growth.py,63,# Include keyword-matched alerts without explicit agent prefix,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/05_Sales_Growth.py,99,"st.markdown(f""{_severity_icon(sev)} **[{sev.upper()}]** {alert.get('title', 'Alert')}"")",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/05_Sales_Growth.py,107,"st.success(""No active alerts for Sales / Segmentation / Pricing."")",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/05_Sales_Growth.py,115,"f""**{action.get('title', 'Action')}**  \n""",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/05_Sales_Growth.py,129,"st.markdown(f""💡 **{rec.get('title', '')}**"")",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
kpi,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,10,"DEFAULT_KPI_IDS = ['default_rate', 'delinquency_rate_30', 'collection_efficiency', 'approval_rate', 'portfolio_growth']",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,13,def _provider(mode: str) -> HistoricalContextProvider:,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
kpi,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,16,def _history_df(history: List[KpiHistoricalValue]) -> pd.DataFrame:,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,18,frame = pd.DataFrame(rows),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,21,frame['date'] = pd.to_datetime(frame['date']),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
kpi,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,24,def _forecast_df(projections: List[KpiProjection]) -> pd.DataFrame:,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,26,frame = pd.DataFrame(rows),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,29,frame['date'] = pd.to_datetime(frame['date']),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,32,"def _seasonality_df(adjustments: dict[int, float]) -> pd.DataFrame:",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,34,return pd.DataFrame(),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,39,return pd.DataFrame(rows),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
kpi,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,46,"selected_kpi = st.selectbox('KPI', options=DEFAULT_KPI_IDS, index=0)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
kpi,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,47,"custom_kpi_id = st.text_input('Custom KPI ID (optional)', value='')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,59,start_date = end_date - timedelta(days=period_days),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,60,"analysis_periods = max(1, period_days // 30)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,61,"seasonality_years = max(1, period_days // 365)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
kpi,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,84,"chart.update_layout(title=f'KPI Trajectory: {kpi_id}', xaxis_title='Date', yaxis_title='Value', template='plotly_white', height=460)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,91,"st.write(f""Cycle length (months): {seasonality.cycle_length_months or 'N/A'}"")",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
kpi,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/06_Agent_Insights.py,95,st.info('No monthly adjustment factors available for this KPI.'),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,9,"st.markdown(f""\n    <style>\n    .main {{\n        background-color: {ANALYTICS_THEME['colors']['background']};\n        color: {ANALYTICS_THEME['colors']['white']};\n    }}\n    .metric-container {{\n        background-color: #1e2130;\n        padding: 20px;\n        border-radius: 10px;\n        b",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,11,st.subheader('Base / Downside / Stress Case Scenario Analysis'),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,12,MODEL_DIR = Path('models/risk'),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,13,SCORECARD_DIR = Path('models/scorecard'),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,15,metadata_path = MODEL_DIR / 'default_risk_metadata.json',inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,20,IV_PATH = SCORECARD_DIR / 'iv_table.csv',inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,22,iv_df = pd.read_csv(IV_PATH),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,34,"st.success(f""**{row['feature']}** (IV: {row['iv']:.3f})"")",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,39,"st.metric('AUC-ROC', f""{metrics.get('auc_roc', 0):.4f}"", help='Area Under the Receiver Operating Characteristic Curve')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,41,"st.metric('Gini Coefficient', f""{metrics.get('gini_coefficient', 0):.4f}"", help='2 * AUC - 1')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,43,"st.metric('KS Statistic', f""{metrics.get('ks_statistic', 0):.4f}"", help='Kolmogorov-Smirnov separation power')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,50,"importance_df = pd.DataFrame([{'Feature': k, 'Importance': v} for k, v in importance.items()]).sort_values('Importance', ascending=True)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,59,"loan_file = st.text_input('Loan Data Path', 'data/samples/loans_sample_data_20260202.csv')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,60,"payment_file = st.text_input('Payment Data Path (Optional)', 'data/raw/real_payment.csv')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,61,"customer_file = st.text_input('Customer Data Path (Optional)', 'data/raw/customer_data.csv')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,69,st.success('Retraining successful! New XGBoost model deployed with IV-selected features.'),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,82,"equifax = st.slider('Equifax Score', 300, 850, 650)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,91,model = DefaultRiskModel.load(MODEL_DIR / 'default_risk_xgb.ubj'),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,95,prob_pct = prob * 100,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/07_Scenario_Engine.py,102,"st.markdown(f""### Estimated PD: <span style='color:{color}'>{prob_pct:.2f}%</span>"", unsafe_allow_html=True)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,4,into board-grade reports for different stakeholder surfaces.,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,18,"LOGS_DIR = ROOT_DIR / ""logs"" / ""runs""",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
